id,subject,message
46958,תשובה ל: שאלה 10 פרק ד,"<div class=""text_to_html"">היי, בהמשך לשאלה של שירי: <br />
הבנתי את הפתרון שהתקבל בעזרת הגרף, אבל אני ניסיתי לפתור את השאלה באמצעות שתי משוואות מיכאליס מנטן עבור השורה הראשונה והשורה השנייה בטבלה וקיבלתי תשובה שונה לגמרי, יצא לי שללא מעכב Km = 6 ו Vmax = 1.<br />
וכשניסיתי לחשב זאת באותה דרך עבור שני המעכבים קיבלתי תשובה לא ממש הגיונית (למשל יצא לי שמעכב B מעלה את הVmax).<br />
האם דרך הפתרון הזו לא נכונה? מתי חייבים לבנות גרף ומתי מותר לפתור בעזרת שתי משוואות בשני נעלמים?<br />
<br />
תודה מראש!</div>"
43305,תיקון ספונטני של מוטציה,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח להסבר כיצד מוטציה מתוקנת באופן ספונטני?</p>"
44531,תשובה ל: תיקון ספונטני של מוטציה,"<div class=""text_to_html"">יש מספר מנגנונים לתיקון ספונטני של DNA. אחד הנפוצים הוא תהליך שנקרא DNA mismatch repair (MMR), התהליך הזה כולל זיהוי ותיקון של מוטציות במהלך השכפול של ה-DNA, חלבוני MMR מזהים חומצות גרעין שלא ממוקמות נכון ברצף של ה-DNA ונקשרים אליהם, הם גורמים לחיתוך של הרצף באתר של המוטציה ולסינטזה מחודשת שלו וכך לתיקון המוטציה.<br />
מנגנון נוסף נקרא base excision repair (BER), האנזימים בתהליך הזה מנתקים את חומצות הגרעין באתר המוטציה (שנגמרה לרוב בעקבות UV או חומר כימי רעיל) ומאפשרים הכנסה של חומצת הגרעין הנכונה.</div>"
43846,איזוזים של הקסוקינאז בכבד,"<p dir=""rtl"" style=""text-align:right;""></p><p dir=""rtl""><span lang=""he"" xml:lang=""he"">בתרגול נאמר כי איזוזים של הקסוקינאז בכבד הוא
גלוקוקינאז. הוא פחות רגיש לריכוז גלוקוז מאשר הקסוקינאז בשריר = יש לו אפיניות
נמוכה יותר לגלוקוז. מצוין בתרגול כי מאפיינים אלו מתאימים לתפקידי הכבד: לייצר
מאגרי גליקוגן ולאזן את רמת הגלוקוז בדם.</span></p>

<p dir=""rtl""><span lang=""he"" xml:lang=""he"">אני לא מבינה כיצד האפיניות הנמוכה לגלוקוז
משרתת את התפקידים האלו, אשמח לסיוע(:</span></p><p dir=""rtl""><span style=""font-size:0.9375rem;"">תודה(:</span><br /></p><br /><p></p>"
43908,תשובה ל: איזוזים של הקסוקינאז בכבד,"<div class=""text_to_html"">לא בטוח כל כך אם התשובה שלי נכונה אבל הרגישות הנמוכה לגלוקוז משמע שצריך ריכוז מאוד מאוד גבוהה כדי שאשכרה יקרה שם גליקוליזה (בין היתר KM של גלוקוקינאז הרבה יותר גבוהה מאשר אקסוקינאז) ולכן הייחודיות הזאת מקנה יתרון כי אז בריכוזים נורמאליים תאי כבד יבצעו את העבודה של ייצור מאגרי הגליקוגן ובכך גם יאזנו את רמת הגלוקוז בדם.<br />
<br />
בכל מקרה מאמין שבהמשך זה יותר יתבהר לנו כי זה לא היה בהרצאות :)</div>"
44518,תשובה ל: איזוזים של הקסוקינאז בכבד,"<div class=""text_to_html"">אחד התפקידים החשובים של הכבד הוא לבצע רגולציה של רמת הגלוקוז בדם. הגלוקוקינאז מותאם לכך, בגלל האפיניות הנמוכה שלו לגלוקוז הוא יחסית לא אפקטיבי עד שרמות הגלוקוז בדם עולות משמעותית, לדוגמא לאחר ארוחה, בנקודה הזו הכבד יבצע גליקוליזה כדי להוריד את רמות הגלוקוז בדם ולמנוע הייפרגליקמיה. כל עוד רמות הגלוקוז בדם נמוכות, לא נרצה שתאי הכבד יבצעו גליקוליזה ויורידו את כמות הגלוקוז בדם, נעדיף שיבצעו גלוקונאוגנזה.</div>"
43877,שאלה ממצגת תרגול 4,"שלום!<br />אשמח להסבר לגבי שתי השאלות האלה.<br />לגבי השאלה של התעלות יוניות- לא הבנתי למה סעיף א אינו נכון. גם הוא פועל לפי מפל הריכוזים ללא שימוש בATP.<br />בשאלה עם המוטנט- לא הבנתי למה NADH היא לא התשובה הנכונה. היות שהוא אחד מהסובסטרים שלהאנזים עם המוטציה, לכן אם נגביל אותו נגביל את הריאקציה כולה וכך גם את תהפתחות המוטנט.<br /><br />"
43905,תשובה ל: שאלה ממצגת תרגול 4,"<div class=""text_to_html"">לגבי השאלה הראשונה , GLUT ו ION CHANNELS אומנם משתמשים במפלי ריכוזים ולא משתמשים בATP  אבל GLUT עובד ע""י שינוי קונפורמציה מה שלא קורה בION CHANNELS - לא אותו המנגנון<br />
לגבי השאלה השניה , הניסוח נוראי חחח אבל אפשר לחשוב על זה ככה - מה מהחומרים הללו הוא זה שמגביל את קצב ההתרבות(או במילים אחרות יצירת ATP גליקוליזה כי צריך ATP כדי לשרוד) ואז לשים לב שהמסלול המעגלי הזה של הלקטט הוא נועד כדי ""למחזר"" לנו NAD+  אז הגורם המגביל של את קצב ההתרבות זה החומר שלא יאפשר חזרה מעגלית וזה בדיוק NAD+  כי באחד משלבי הגליקוליזה יש מעבר של NAD+ למצב של NADH ואז בשלב של יצירת הלקטט חוזר חלילה. אם לא היה NAD+ אז אבוי לחיידק המסכן הזה.</div>"
43914,תשובה ל: שאלה ממצגת תרגול 4,"<p>כן אבל אם לא נספק לחיידק NADH אז הןא בכלל לא יוכל לייצר NAD+, ואז הוא גם לא ישרוד…</p>"
43922,תשובה ל: שאלה ממצגת תרגול 4,"<div class=""text_to_html"">זהו אז השאלה באמת רשומה ממש לא ברור<br />
אבל קודם כל צריך לשים לב שנדרש NAD+ כדי שנוכל להתקדם ב גליקוליזה ולייצר אנרגיה - כלומר בלי NAD+ הלך עלינו<br />
ובנוגע לNADH זה אומנם נכון שבלעדיו זה בעייתי כי נדפק האנזים שמפרק אותו לNAD+  אבל תחשבי על זה שזה לא החומר שבאמת מגביל את הגליקוליזה כי למשל במצע עם NAD+ אז הוא שורד גם אם אין NADH<br />
עוד דרך אחרת להסתכל על זה זה שהוא תלוי בNAD+ וזה מגביל אותו! ""אוקסוטרופ לNAD+""<br />
מקווה שזה ברור יותר</div>"
44302,פרק ה׳ בחוברת תרגילים,"<p dir=""rtl"" style=""text-align:right;"">אהלן,</p><p dir=""rtl"" style=""text-align:right;"">פרק ה׳ בחוברת תרגילים מכיל תיאור של נושאים רבים שלא נלמדו בכיתה:</p><p dir=""rtl"" style=""text-align:right;"">ממברנות וחלבוני ממברנה. פוספולפידים. ליפוזומים. דינמיקה של ממברנה. הרכב לפידים של ממברנות שונות. דטרגנטים לא יוניים. חלבון באסוציאציה עם הממברנה (חלבון ממברנלי). חלבון פריפריאלי חלבון פריפריאלי בממברנה. חלבון אינטגרלי. הדבקה של חלבונים לממברנה על ידי שייר לפידי ( ,GPI FARNESYL, MYRISTATE) קביעת הידרופוביות, הידרופיליות בשיטת KYTE&amp;DOOLITTLE. זוי חלבון אינטגרלי בממברנה לפי רצף ראשוני של חומצות אמינו. מעבר מולקולות הידרופיליות דרך הממברנה. תעלות ונשאים (Channel and Transporters). העברה אקטיבית ופסיבית.<br /></p><p dir=""rtl"" style=""text-align:right;"">האם ניתן בבקשה לציין את התרגילים מהפרק הספציפי הזה שכן מצופה שנדע לפתור?</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה!</p>"
44560,חוברת תרגילים פרק ג שאלה 9,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר מדוע התשובה היא 4</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/44560/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
46779,מטלה 1 לא נפתחת,"<p dir=""rtl"" style=""text-align:right;"">שלום,</p><p dir=""rtl"" style=""text-align:right;"">אתמול עלתה המטלה הראשונה בקורס ולצערי המטלה לא נפתחת, <span style=""font-size:0.9375rem;"">כלומר אי אפשר לראות את השאלות בפועל. הבעיה הזאת קורית אצל כל הסטודנטים ולא רק אצלי, מצרפת תמונה מטה.<br /></span><span style=""font-size:0.9375rem;"">בנוסף כיוון שהגדרתם את המטלה לניסיון אחד בלבד, והמחשב עלול להיסגר/עלולים לסגור את הדפדפן בטעות -  תוכלו בבקשה לצרף קובץ pdf שמכיל את השאלות האמריקאיות והמסיחים?</span></p><div dir=""rtl"">תודה רבה,</div><div dir=""rtl"">יהלי בן דוד</div><div dir=""rtl""><br /></div><br /><br /><p></p>"
46824,תשובה ל: מטלה 1 לא נפתחת,"<div class=""text_to_html"">המטלה פתוחה כעת</div>"
46830,מטלה 1,"<p dir=""rtl"" style=""text-align:right;"">היי, האם שאלות החישוב ומחשוב שיש בסוף הPDF שהועלה, הם השאלות שיש בתוך מטלה 1? במידה ולא, האם ניתן לעלות קובץ עם השאלות והמסיחים? מכיוון שיש ניסיון מענה אחד בלבד. </p>"
46884,העלאת הקלטה של ההרצאה מאתמול 27.12,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח אם תוכלו להעלות את ההקלטה של ההרצאה מאתמול.</p><p dir=""rtl"" style=""text-align:right;"">המשך יום מקסים</p>"
46949,תשובה ל: העלאת הקלטה של ההרצאה מאתמול 27.12,"<div class=""text_to_html"">אני אוסיף שרואים כרגע את הקישור להקלטה אבל כשלוחצים על הקישור ומועברים לפנופטו מקבלים הודעה של :This Video Isn't Avaiable<br />
נשמח לעזרתכם. תודה רבה מראש!</div>"
46986,תשובה ל: העלאת הקלטה של ההרצאה מאתמול 27.12,"<div class=""text_to_html"">תנסה עכשיו</div>"
